,source,target,direction,intensity,lang_usage
130,5,17,out,2,0
131,5,18,out,4,0
132,5,28,out,3,0
133,5,27,out,5,0
134,5,33,mutual,3,0
135,5,35,mutual,3,0
136,5,9,out,2,0
137,5,11,in,4,0
138,5,41,out,5,5
139,5,39,mutual,1,0
140,5,13,out,5,1
141,5,6,out,1,0
142,5,23,in,3,0
143,5,34,mutual,3,0
144,5,2,out,2,0
145,5,30,out,2,0
146,5,14,in,4,0
147,5,38,in,2,0
148,5,8,out,2,0
149,5,37,mutual,1,0
150,5,3,out,5,0
151,5,36,out,1,0
152,5,31,out,1,0
153,6,40,mutual,5,4
154,7,20,in,2,0
155,7,15,in,1,0
156,7,25,in,2,0
157,7,21,in,5,2
158,7,40,in,2,0
159,7,17,in,3,0
160,7,27,in,1,0
161,7,33,in,4,5
162,7,9,in,1,0
163,7,11,in,1,0
164,7,41,in,2,0
165,7,34,in,2,0
166,7,14,in,3,0
167,7,38,out,4,3
168,7,37,in,4,5
169,8,40,mutual,5,5
170,9,20,in,3,0
171,9,22,out,1,0
172,9,29,out,1,0
173,9,24,in,5,2
174,9,19,out,1,0
175,9,25,out,3,0
176,9,26,in,2,3
177,9,32,in,4,5
178,9,21,out,1,0
179,9,1,out,2,0
180,9,12,out,2,2
181,9,10,in,3,0
182,9,40,out,2,0
183,9,28,out,1,0
184,9,33,in,1,0
185,9,35,in,1,0
186,9,11,out,4,4
187,9,41,in,5,2
188,9,39,in,3,4
189,9,13,out,3,0
190,9,6,out,1,0
191,9,5,in,2,2
192,9,23,out,4,2
193,9,34,in,4,3
194,9,2,in,3,0
195,9,14,in,4,0
196,9,38,out,4,0
197,9,8,out,2,0
198,9,7,out,2,0
199,9,37,in,1,0
200,9,3,in,1,0
201,9,36,in,4,4
202,9,31,out,1,0
203,10,20,out,3,4
204,10,4,in,1,0
205,10,22,out,0,0
206,10,29,in,2,5
207,10,16,out,3,7
208,10,24,out,4,6
209,10,19,in,1,3
210,10,15,in,0,0
211,10,25,in,2,0
212,10,26,in,1,0
213,10,32,in,3,7
214,10,21,in,1,0
215,10,1,in,3,4
216,10,12,out,1,0
217,10,40,in,1,0
218,10,17,in,0,0
219,10,18,out,3,6
220,10,28,in,1,0
221,10,27,in,2,4
222,10,33,in,1,0
223,10,35,in,0,0
224,10,9,out,3,6
225,10,11,in,2,5
226,10,41,in,2,3
227,10,39,in,2,6
228,10,13,in,1,0
229,10,6,in,2,2
230,10,5,out,2,2
231,10,23,out,2,3
232,10,34,out,3,5
233,10,2,in,1,0
234,10,30,in,2,0
235,10,14,in,3,4
236,10,38,out,1,0
237,10,8,in,3,2
238,10,7,out,1,0
239,10,37,in,2,4
240,10,3,in,1,0
241,10,36,in,3,5
242,10,31,in,0,0
243,12,20,in,2,0
244,12,4,mutual,1,0
245,12,22,mutual,5,1
246,12,29,mutual,4,0
247,12,16,in,0,0
248,12,24,mutual,3,0
249,12,19,in,2,0
250,12,15,in,0,0
251,12,25,mutual,4,0
252,12,26,mutual,5,1
253,12,32,mutual,5,1
254,12,21,in,1,0
255,12,1,in,2,0
256,12,10,mutual,3,0
257,12,40,mutual,5,1
258,12,17,in,2,0
259,12,18,mutual,5,1
260,12,28,in,1,0
261,12,27,mutual,5,1
262,12,33,mutual,3,0
263,12,35,mutual,4,0
264,12,9,mutual,3,0
265,12,11,in,2,0
266,12,41,mutual,4,1
267,12,39,in,2,0
268,12,13,mutual,4,0
269,12,6,in,2,0
270,12,5,mutual,5,0
271,12,23,in,2,0
272,12,34,mutual,4,0
273,12,2,in,1,0
274,12,30,in,1,0
275,12,14,mutual,4,0
276,12,38,mutual,3,0
277,12,8,in,1,0
278,12,7,out,2,0
279,12,37,in,1,0
280,12,3,mutual,5,0
281,12,36,in,1,0
282,12,31,in,1,0
283,13,20,in,5,0
284,13,4,in,2,0
285,13,22,in,4,0
286,13,29,out,4,0
287,13,16,out,2,0
288,13,24,out,4,0
289,13,19,out,4,0
290,13,15,in,1,0
291,13,25,out,4,0
292,13,26,in,4,0
293,13,32,in,4,0
294,13,1,out,3,0
295,13,12,in,3,0
296,13,10,out,2,0
297,13,40,out,4,0
298,13,17,out,4,0
299,13,18,out,4,0
300,13,28,out,4,0
301,13,27,in,4,0
302,13,33,in,2,0
303,13,35,in,4,0
304,13,9,out,3,0
305,13,11,in,4,0
306,13,39,in,2,0
307,13,6,in,1,0
308,13,5,in,5,0
309,13,23,out,3,0
310,13,34,in,2,0
311,13,2,in,1,0
312,13,30,out,3,0
313,13,14,in,3,0
314,13,8,out,4,0
315,13,37,out,3,0
316,13,3,in,4,0
317,13,36,out,4,0
318,13,31,out,3,0
319,14,20,in,3,1
320,14,4,out,2,1
321,14,22,in,1,0
322,14,29,in,2,1
323,14,24,in,3,0
324,14,19,in,3,3
325,14,25,in,3,1
326,14,26,in,4,1
327,14,32,in,1,0
328,14,21,in,2,0
329,14,1,in,5,4
330,14,12,in,4,0
331,14,10,in,2,1
332,14,40,in,4,2
333,14,17,in,3,0
334,14,18,in,3,1
335,14,28,in,4,5
336,14,27,in,3,1
337,14,33,in,2,0
338,14,35,in,4,5
339,14,9,in,5,1
340,14,11,in,2,1
341,14,41,out,3,0
342,14,39,in,4,5
343,14,13,out,1,0
344,14,6,in,3,4
345,14,5,in,4,1
346,14,23,out,1,0
347,14,34,in,2,1
348,14,2,in,4,6
349,14,30,in,5,7
350,14,38,in,1,0
351,14,8,out,4,3
352,14,7,out,1,0
353,14,37,out,1,0
354,14,3,in,2,1
355,14,31,in,4,6
356,15,40,mutual,5,3
357,18,4,in,1,0
358,18,22,in,5,0
359,18,29,in,1,0
360,18,16,out,5,0
361,18,24,in,1,0
362,18,19,in,1,0
363,18,25,in,2,0
364,18,26,in,3,0
365,18,32,in,4,0
366,18,1,in,3,0
367,18,12,in,4,0
368,18,10,in,3,4
369,18,40,in,3,0
370,18,17,in,1,0
371,18,28,in,3,0
372,18,27,in,2,0
373,18,33,in,1,0
374,18,35,in,1,0
375,18,9,in,3,4
376,18,11,out,5,2
377,18,41,in,1,0
378,18,39,in,1,0
379,18,13,in,3,0
380,18,6,in,1,0
381,18,5,in,3,0
382,18,23,in,1,5
383,18,34,in,1,0
384,18,2,in,1,0
385,18,30,in,2,0
386,18,14,in,3,0
387,18,8,in,2,0
388,18,37,in,1,0
389,18,3,in,3,0
390,18,36,out,5,2
391,18,31,in,1,0
392,19,20,out,1,0
393,19,4,in,2,0
394,19,22,in,1,0
395,19,29,in,5,0
396,19,24,in,2,0
397,19,25,in,2,0
398,19,26,in,2,0
399,19,32,in,3,0
400,19,21,in,1,0
401,19,1,in,4,3
402,19,12,in,2,0
403,19,10,in,2,0
404,19,40,in,2,0
405,19,17,out,2,0
406,19,18,in,2,0
407,19,28,in,4,3
408,19,27,out,3,0
409,19,33,in,4,0
410,19,35,in,4,3
411,19,9,out,2,0
412,19,11,in,2,0
413,19,41,in,2,0
414,19,39,out,5,3
415,19,13,out,3,0
416,19,6,out,5,2
417,19,5,in,2,0
418,19,23,in,1,0
419,19,2,out,5,3
420,19,30,out,3,3
421,19,14,in,4,2
422,19,38,out,1,0
423,19,8,in,2,0
424,19,7,out,2,0
425,19,37,out,4,0
426,19,3,in,2,0
427,19,31,out,4,3
428,20,22,out,1,0
429,20,29,out,2,0
430,20,16,out,0,0
431,20,24,in,5,0
432,20,19,out,0,0
433,20,15,in,1,0
434,20,25,out,5,2
435,20,26,out,1,0
436,20,32,out,1,0
437,20,21,in,4,1
438,20,1,in,1,0
439,20,12,out,1,0
440,20,10,out,3,0
441,20,40,out,3,4
442,20,17,out,1,0
443,20,18,out,0,0
444,20,28,out,1,0
445,20,27,in,2,0
446,20,33,in,3,0
447,20,35,out,2,0
448,20,9,out,2,0
449,20,11,in,1,0
450,20,41,out,3,0
451,20,39,out,0,0
452,20,13,out,0,0
453,20,5,in,0,0
454,20,23,in,1,0
455,20,34,out,4,3
456,20,2,out,1,0
457,20,30,out,0,0
458,20,14,in,5,0
459,20,38,in,2,0
460,20,8,out,2,4
461,20,7,out,4,2
462,20,37,in,2,0
463,20,3,in,3,3
464,20,36,out,0,0
465,20,31,out,0,0
466,21,4,out,3,0
467,21,1,out,1,0
468,21,12,mutual,1,2
469,21,10,out,3,1
470,21,40,mutual,5,6
471,21,9,out,3,1
472,21,8,out,3,1
473,21,7,out,5,1
474,21,3,in,2,4
475,22,20,in,3,0
476,22,4,in,1,0
477,22,29,in,2,0
478,22,16,mutual,3,1
479,22,24,in,2,1
480,22,19,in,1,0
481,22,15,mutual,3,1
482,22,25,mutual,5,2
483,22,26,mutual,5,5
484,22,32,mutual,4,2
485,22,21,mutual,1,0
486,22,1,in,2,0
487,22,12,mutual,5,4
488,22,10,in,2,1
489,22,40,mutual,5,2
490,22,17,in,1,0
491,22,18,mutual,5,2
492,22,28,in,1,1
493,22,27,mutual,4,2
494,22,33,mutual,1,1
495,22,35,in,4,1
496,22,9,in,2,1
497,22,11,in,3,1
498,22,41,in,4,4
499,22,39,mutual,1,0
500,22,13,in,4,1
501,22,6,in,1,1
502,22,5,mutual,5,4
503,22,23,mutual,3,2
504,22,34,in,3,1
505,22,2,in,1,0
506,22,30,in,1,0
507,22,14,in,3,1
508,22,38,in,3,2
509,22,8,in,1,0
510,22,7,in,2,1
511,22,37,in,1,1
512,22,3,in,4,1
513,22,36,mutual,5,3
514,22,31,in,1,0
515,23,22,mutual,4,0
516,23,40,mutual,5,7
517,24,20,in,3,0
518,24,4,out,1,1
519,24,22,out,0,0
520,24,29,out,4,2
521,24,16,out,0,0
522,24,19,in,2,0
523,24,15,out,0,0
524,24,25,in,2,0
525,24,26,in,2,0
526,24,32,in,1,0
527,24,21,in,2,0
528,24,1,out,4,1
529,24,12,out,1,0
530,24,10,in,5,3
531,24,40,in,2,0
532,24,17,in,2,2
533,24,18,in,1,1
534,24,28,in,2,0
535,24,27,in,3,3
536,24,33,out,3,0
537,24,35,out,0,0
538,24,9,out,4,2
539,24,11,in,2,0
540,24,41,out,4,2
541,24,39,in,2,0
542,24,13,out,3,2
543,24,6,in,1,0
544,24,5,in,2,0
545,24,23,in,3,0
546,24,34,out,5,2
547,24,2,out,2,0
548,24,14,in,2,0
549,24,38,in,3,0
550,24,8,out,1,1
551,24,7,out,1,0
552,24,37,in,1,1
553,24,3,in,1,0
554,24,36,out,0,0
555,24,31,out,1,0
556,25,20,in,3,7
557,25,4,in,2,1
558,25,22,out,4,0
559,25,29,in,2,2
560,25,16,out,1,0
561,25,24,in,3,1
562,25,15,out,1,0
563,25,25,out,5,5
564,25,26,out,2,0
565,25,32,in,2,2
566,25,1,out,2,2
567,25,12,out,2,0
568,25,10,out,2,0
569,25,40,in,2,2
570,25,17,out,2,0
571,25,28,out,1,5
572,25,27,in,5,1
573,25,35,in,2,0
574,25,9,out,3,3
575,25,11,out,2,1
576,25,41,in,3,1
577,25,39,out,1,0
578,25,13,in,2,0
579,25,6,out,1,1
580,25,5,out,3,0
581,25,23,in,2,0
582,25,34,out,4,1
583,25,2,out,1,0
584,25,30,out,1,0
585,25,14,out,3,1
586,25,38,in,1,0
587,25,8,out,2,7
588,25,7,out,2,2
589,25,37,out,1,0
590,25,3,in,4,7
591,25,36,out,1,0
592,25,31,in,1,0
593,26,40,mutual,5,8
594,27,40,mutual,5,9
595,28,20,in,1,0
596,28,4,out,2,0
597,28,29,in,2,3
598,28,16,out,2,2
599,28,24,in,1,0
600,28,19,in,3,6
601,28,25,in,1,0
602,28,26,in,3,0
603,28,32,out,1,0
604,28,21,in,1,0
605,28,1,out,1,5
606,28,12,in,1,0
607,28,10,in,1,0
608,28,40,in,2,0
609,28,17,out,2,3
610,28,18,out,2,3
611,28,27,out,1,0
612,28,33,in,1,0
613,28,35,out,3,0
614,28,9,in,1,0
615,28,11,out,4,0
616,28,41,in,1,0
617,28,39,in,3,5
618,28,13,out,1,0
619,28,6,in,3,5
620,28,5,in,1,0
621,28,34,out,1,0
622,28,2,in,3,4
623,28,30,out,2,5
624,28,14,out,3,3
625,28,8,out,1,0
626,28,7,out,1,0
627,28,37,mutual,3,5
628,28,3,in,2,2
629,28,36,in,1,0
630,28,31,in,2,5
631,29,20,out,1,0
632,29,4,in,3,0
633,29,24,out,4,1
634,29,19,out,5,1
635,29,15,out,2,0
636,29,25,out,3,1
637,29,26,in,2,0
638,29,32,out,1,0
639,29,21,in,1,0
640,29,1,out,1,0
641,29,12,in,2,0
642,29,10,in,2,0
643,29,40,in,2,0
644,29,17,out,2,0
645,29,18,in,1,0
646,29,28,in,2,0
647,29,27,out,3,1
648,29,33,in,4,1
649,29,35,out,2,0
650,29,9,in,2,0
651,29,11,mutual,1,0
652,29,41,in,2,0
653,29,39,out,4,1
654,29,13,out,3,1
655,29,6,out,4,0
656,29,5,out,3,0
657,29,23,in,1,0
658,29,34,in,4,1
659,29,2,in,4,1
660,29,30,out,1,0
661,29,14,in,2,1
662,29,8,out,1,0
663,29,7,out,1,0
664,29,37,in,3,1
665,29,3,out,1,0
666,29,31,out,1,0
667,30,4,mutual,4,0
668,30,29,out,1,0
669,30,24,out,2,0
670,30,19,mutual,3,0
671,30,25,in,1,0
672,30,26,in,1,0
673,30,32,mutual,1,0
674,30,21,in,1,0
675,30,1,mutual,3,1
676,30,40,mutual,5,0
677,30,17,mutual,4,2
678,30,18,out,1,0
679,30,28,in,3,0
680,30,27,out,1,0
681,30,35,mutual,4,0
682,30,9,out,1,0
683,30,11,out,4,0
684,30,39,in,2,1
685,30,13,out,1,0
686,30,6,out,3,0
687,30,5,in,1,0
688,30,23,out,1,0
689,30,2,out,2,1
690,30,14,in,4,2
691,30,8,out,2,0
692,30,37,out,2,0
693,30,3,out,2,0
694,31,4,mutual,5,1
695,31,29,out,1,0
696,31,24,out,2,0
697,31,19,in,4,0
698,31,15,in,1,0
699,31,25,in,1,0
700,31,21,in,1,3
701,31,1,in,3,2
702,31,40,mutual,5,3
703,31,17,mutual,4,2
704,31,28,in,3,2
705,31,27,out,1,0
706,31,33,out,1,0
707,31,35,in,3,0
708,31,9,mutual,1,0
709,31,11,mutual,3,3
710,31,41,in,1,0
711,31,39,in,2,0
712,31,13,in,1,0
713,31,6,mutual,3,1
714,31,5,in,1,0
715,31,23,in,1,0
716,31,2,out,4,0
717,31,30,mutual,3,1
718,31,14,in,4,2
719,31,8,out,2,3
720,31,37,in,2,0
721,31,3,out,2,0
722,32,22,in,3,0
723,32,16,out,2,9
724,32,25,in,4,0
725,32,12,in,4,0
726,32,10,in,3,9
727,32,40,mutual,5,0
728,32,27,mutual,5,0
729,32,33,in,1,0
730,32,35,mutual,5,0
731,32,9,out,2,9
732,32,11,out,2,9
733,32,41,out,1,0
734,32,13,out,3,0
735,32,5,mutual,4,0
736,32,23,out,2,4
737,32,2,out,1,0
738,32,3,mutual,5,0
739,32,36,in,2,9
740,32,31,out,1,0
741,33,20,out,2,0
742,33,4,in,2,0
743,33,29,out,3,0
744,33,24,out,2,0
745,33,19,out,3,1
746,33,15,in,1,0
747,33,25,mutual,3,1
748,33,26,out,1,0
749,33,32,out,2,0
750,33,21,in,1,1
751,33,1,out,1,0
752,33,12,out,1,0
753,33,10,out,1,0
754,33,40,out,2,0
755,33,17,out,1,1
756,33,18,out,1,0
757,33,28,in,1,1
758,33,27,mutual,2,1
759,33,35,out,2,0
760,33,9,in,1,0
761,33,11,in,1,0
762,33,41,out,2,0
763,33,39,in,3,2
764,33,13,out,1,0
765,33,6,mutual,3,0
766,33,5,out,2,0
767,33,34,in,2,0
768,33,2,out,3,0
769,33,30,in,1,1
770,33,14,in,1,1
771,33,38,in,2,2
772,33,8,in,1,0
773,33,7,out,4,3
774,33,37,in,5,3
775,33,3,out,3,0
776,33,31,in,2,0
777,34,20,out,5,1
778,34,4,out,1,0
779,34,22,in,2,1
780,34,29,in,4,2
781,34,16,out,2,0
782,34,24,in,5,1
783,34,15,out,1,0
784,34,25,in,5,1
785,34,26,in,4,1
786,34,21,out,2,1
787,34,1,out,4,1
788,34,12,out,2,1
789,34,10,in,5,0
790,34,40,in,2,1
791,34,17,out,3,0
792,34,18,in,1,0
793,34,27,out,2,2
794,34,9,out,4,0
795,34,11,in,2,0
796,34,41,out,3,1
797,34,13,out,5,3
798,34,5,out,1,0
799,34,23,in,5,1
800,34,30,out,1,1
801,34,14,in,1,0
802,34,38,out,4,0
803,34,8,out,4,0
804,34,7,out,1,0
805,34,3,in,5,0
806,35,20,mutual,1,0
807,35,4,mutual,2,0
808,35,22,out,1,0
809,35,29,mutual,2,0
810,35,16,mutual,2,0
811,35,19,out,2,0
812,35,25,in,2,0
813,35,26,out,2,0
814,35,32,mutual,5,0
815,35,1,mutual,2,0
816,35,12,mutual,3,0
817,35,10,mutual,1,0
818,35,40,in,4,0
819,35,17,mutual,2,0
820,35,18,out,2,0
821,35,28,in,3,0
822,35,27,mutual,4,0
823,35,33,out,2,0
824,35,11,mutual,1,0
825,35,41,mutual,1,0
826,35,39,out,2,0
827,35,13,mutual,2,0
828,35,6,mutual,2,0
829,35,5,mutual,2,0
830,35,23,in,1,0
831,35,34,mutual,0,0
832,35,2,mutual,2,0
833,35,30,mutual,1,0
834,35,14,in,3,0
835,35,37,in,1,0
836,35,3,mutual,4,0
837,35,36,mutual,2,0
838,35,31,mutual,4,0
839,36,22,in,5,1
840,36,16,out,5,5
841,36,25,in,1,0
842,36,12,in,1,0
843,36,10,out,3,7
844,36,40,in,1,0
845,36,18,in,5,0
846,36,28,in,1,0
847,36,35,in,2,0
848,36,9,in,3,7
849,36,11,in,4,0
850,36,13,out,2,3
851,36,6,in,1,0
852,36,23,in,4,2
853,36,2,in,1,0
854,36,37,out,1,0
855,36,3,in,1,0
856,37,20,mutual,3,0
857,37,4,out,3,0
858,37,29,mutual,3,0
859,37,16,mutual,2,0
860,37,24,mutual,1,0
861,37,19,mutual,4,0
862,37,25,mutual,1,0
863,37,26,mutual,1,0
864,37,21,mutual,3,0
865,37,1,in,2,0
866,37,10,out,1,0
867,37,40,mutual,2,0
868,37,17,out,2,0
869,37,28,mutual,5,2
870,37,27,mutual,1,0
871,37,33,mutual,5,5
872,37,35,mutual,4,0
873,37,9,in,1,0
874,37,11,in,2,0
875,37,41,mutual,2,0
876,37,39,mutual,4,4
877,37,6,mutual,4,0
878,37,5,mutual,2,0
879,37,34,mutual,2,2
880,37,2,mutual,5,2
881,37,14,mutual,1,0
882,37,38,mutual,2,1
883,37,8,out,2,0
884,37,7,out,4,5
885,37,3,mutual,4,2
886,37,36,mutual,2,0
887,37,31,mutual,3,4
888,38,20,out,3,3
889,38,22,out,1,0
890,38,24,out,3,2
891,38,25,out,2,2
892,38,26,out,1,0
893,38,21,out,1,0
894,38,12,out,1,0
895,38,10,mutual,4,0
896,38,40,out,1,0
897,38,28,out,1,0
898,38,33,mutual,5,3
899,38,9,mutual,4,5
900,38,41,mutual,4,2
901,38,23,out,2,0
902,38,34,mutual,5,5
903,38,8,out,1,0
904,38,7,mutual,5,3
905,38,37,mutual,5,3
906,39,20,out,2,2
907,39,4,in,2,1
908,39,22,out,1,2
909,39,29,out,5,0
910,39,24,in,2,1
911,39,19,out,5,6
912,39,15,in,1,1
913,39,25,in,3,3
914,39,26,in,2,1
915,39,32,in,3,3
916,39,21,in,2,2
917,39,1,in,4,7
918,39,12,out,2,2
919,39,10,out,3,3
920,39,40,in,3,2
921,39,17,out,2,2
922,39,18,out,2,2
923,39,28,in,4,7
924,39,27,in,3,2
925,39,33,in,4,3
926,39,35,in,4,7
927,39,9,in,3,3
928,39,11,in,3,2
929,39,41,out,2,4
930,39,39,mutual,5,0
931,39,13,in,2,2
932,39,6,out,5,5
933,39,5,in,3,2
934,39,23,in,2,1
935,39,34,out,2,2
936,39,2,out,5,5
937,39,30,out,4,8
938,39,14,in,4,7
939,39,38,out,1,0
940,39,8,out,2,2
941,39,7,out,2,1
942,39,37,out,5,6
943,39,3,in,3,2
944,39,31,in,4,7
945,40,40,mutual,5,1
946,41,20,out,2,0
947,41,4,in,1,0
948,41,22,out,3,0
949,41,29,in,2,0
950,41,16,out,1,0
951,41,24,in,5,0
952,41,19,in,1,0
953,41,15,in,3,0
954,41,25,in,3,0
955,41,26,in,3,0
956,41,32,in,2,0
957,41,21,in,1,0
958,41,12,out,3,0
959,41,10,in,3,0
960,41,40,in,2,0
961,41,17,in,2,0
962,41,18,in,1,0
963,41,28,in,2,0
964,41,27,in,1,0
965,41,33,in,3,0
966,41,35,in,1,0
967,41,9,out,5,0
968,41,11,in,3,0
969,41,6,in,1,0
970,41,5,in,4,0
971,41,23,in,4,0
972,41,34,in,3,0
973,41,2,in,1,0
974,41,30,out,1,0
975,41,14,in,3,0
976,41,38,in,4,0
977,41,7,out,3,0
978,41,37,in,1,0
979,41,3,in,1,0
980,41,31,out,1,0
